host_response_time,host_response_rate,host_is_superhost,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,price,review_scores_rating,distance_from_syntagma
,,f,37.99555,23.73507,Entire home/apt,4,1.0,1.0,46.0,4.52,2.2295080608732283
within an hour,100%,t,37.96663,23.72831,Entire home/apt,3,1.0,0.0,68.0,4.73,1.1430131660335374
within an hour,100%,f,37.9773,23.75353,Entire home/apt,2,1.0,1.0,52.0,4.69,1.6451585331938179
within an hour,100%,f,37.97701,23.75389,Entire home/apt,2,1.0,1.0,53.0,4.66,1.6729427152207408
within an hour,98%,f,37.97623,23.7308,Entire home/apt,4,1.0,1.0,87.0,4.59,0.3684249451508254
within an hour,98%,f,37.97327,23.73178,Entire home/apt,4,1.0,1.0,119.0,4.82,0.3691571827515525
within an hour,98%,f,37.97218,23.73218,Entire home/apt,4,2.0,1.0,119.0,4.45,0.4394633211923867
within an hour,98%,f,37.96825,23.72867,Entire home/apt,4,1.0,1.0,89.0,4.52,0.9737163873029885
within an hour,98%,f,37.96685,23.72886,Entire home/apt,4,1.0,1.0,89.0,4.72,1.097927889452377
within a few hours,100%,t,37.96891,23.7524,Entire home/apt,8,2.0,2.0,78.0,5.0,1.700015613852972
within a few hours,100%,t,37.96901,23.74832,Entire home/apt,9,2.5,3.0,116.0,5.0,1.3800609291039838
within an hour,100%,t,37.96891,23.72978,Entire home/apt,8,2.0,2.0,188.0,5.0,0.8592897336566178
within an hour,100%,t,38.00132,23.73992,Entire home/apt,4,1.0,2.0,50.0,5.0,2.904563479499863
within an hour,100%,t,37.96371,23.7251,Entire home/apt,6,2.0,2.0,120.0,4.92,1.5673776620060396
within an hour,100%,t,37.97544,23.7173,Entire home/apt,2,1.0,0.0,48.0,4.91,1.5426913685125425
within an hour,96%,t,37.971588,23.729853,Entire home/apt,2,1.0,1.0,144.0,4.93,0.6204278545529184
within an hour,100%,t,37.97855,23.72705,Entire home/apt,3,1.0,1.0,98.0,4.9,0.7670970386278352
,,f,37.987,23.71509,Entire home/apt,5,2.0,3.0,150.0,5.0,2.156327648916072
within an hour,100%,f,37.96345,23.7189,Entire home/apt,2,1.0,1.0,46.0,4.71,1.939708793092829
within an hour,100%,t,37.98629,23.73277,Entire home/apt,4,1.0,2.0,59.0,4.74,1.2142302978485116
,,f,37.96903,23.72587,Entire home/apt,5,1.0,2.0,138.0,4.92,1.0696287799866853
within an hour,99%,,37.96265411376953,23.718603134155277,Entire home/apt,7,2.5,3.0,213.0,4.79,2.020187305815109
within an hour,99%,,37.96265411376953,23.718603134155277,Entire home/apt,6,2.5,3.0,161.0,4.75,2.020187305815109
,,f,37.96545,23.72627,Entire home/apt,2,1.0,1.0,67.0,4.88,1.349482172586037
within an hour,100%,t,38.00198,23.735046,Entire home/apt,3,1.0,1.0,36.0,4.7,2.944469457131757
within an hour,100%,f,37.99934,23.72549,Entire home/apt,4,1.0,1.0,51.0,5.0,2.7761999176182757
within an hour,100%,,37.98382,23.71971,Entire home/apt,6,1.0,2.0,82.0,4.79,1.621235676199611
within an hour,100%,t,37.99032,23.73303,Entire home/apt,4,1.0,1.0,62.0,4.91,1.6560387400446541
within an hour,100%,,37.97697,23.71916,Entire home/apt,4,1.0,1.0,66.0,4.96,1.389278962587765
within an hour,100%,t,37.97856,23.72704,Entire home/apt,3,1.0,1.0,108.0,4.9,0.7683750336913969
within a day,100%,f,37.99697,23.76937,Private room,1,1.5,4.0,18.0,4.45,3.8503831191588658
within an hour,100%,,38.0162467956543,23.731660842895508,Entire home/apt,2,1.0,1.0,55.0,4.9,4.539719003992072
within an hour,100%,t,37.97653,23.7309,Entire home/apt,2,1.0,1.0,112.0,4.86,0.36883833867898996
within an hour,94%,,37.98611,23.73667,Entire home/apt,2,1.5,0.0,59.0,4.4,1.18993393214655
within an hour,100%,t,37.969676617046304,23.727872309539805,Entire home/apt,6,1.0,2.0,115.0,4.86,0.8937402564448332
within an hour,100%,t,37.96177,23.7293,Entire home/apt,3,1.0,1.0,50.0,4.85,1.6036871803089119
within an hour,100%,t,37.99444948954817,23.75281624495983,Entire home/apt,2,1.0,0.0,81.0,5.0,2.6277980174273368
within an hour,100%,t,38.0004,23.72532,Private room,1,1.0,1.0,17.0,4.8,2.8932447431014876
within an hour,100%,t,37.97093,23.73209,Entire home/apt,5,1.0,2.0,200.0,4.91,0.5647087855157018
within a few hours,75%,f,37.9653205871582,23.73529624938965,Entire home/apt,6,2.0,1.0,61.0,4.7,1.1324318858249478
within an hour,80%,f,37.96379,23.74079,Entire home/apt,5,1.0,2.0,59.0,4.7,1.4007223217840765
within an hour,100%,t,37.95503,23.72657,Entire home/apt,4,1.0,1.0,49.0,4.91,2.390431042868751
within an hour,100%,t,38.00198,23.735046,Entire home/apt,6,1.0,2.0,48.0,4.86,2.944469457131757
within an hour,100%,f,37.9602,23.73273,Entire home/apt,3,1.0,2.0,48.0,5.0,1.7118841090324703
within an hour,100%,t,38.00013,23.72495,Entire home/apt,2,1.0,1.0,32.0,4.71,2.8741985351642874
within an hour,100%,t,37.99957,23.72485,Entire home/apt,2,1.0,0.0,32.0,4.84,2.817655806427115
within an hour,100%,t,37.96619,23.74476,Entire home/apt,2,1.0,0.0,36.0,4.72,1.348596300728525
within an hour,100%,t,37.9745,23.7293,Entire home/apt,7,1.0,2.0,203.0,4.88,0.5032920045904374
,,f,37.99893,23.74789,Entire home/apt,4,1.0,1.0,70.0,4.76,2.8431619611655137
within an hour,100%,,37.97609,23.732,Entire home/apt,2,1.0,1.0,50.0,4.74,0.26251962485759434
within an hour,100%,,37.97551,23.73206,Entire home/apt,2,1.0,1.0,52.0,4.82,0.2489343258339188
within an hour,100%,,37.97546,23.73336,Entire home/apt,3,1.0,1.0,59.0,4.8,0.13505747270734844
within an hour,100%,,37.99622,23.74053,Entire home/apt,7,1.5,3.0,117.0,4.89,2.356200625003145
within an hour,100%,t,37.97694,23.726954,Entire home/apt,2,1.0,1.0,90.0,4.86,0.7146454354859128
within an hour,100%,f,38.00316,23.736,Entire home/apt,4,1.0,1.0,47.0,4.79,3.07716200218408
within an hour,100%,,37.967049,23.73131,Entire home/apt,6,1.0,2.0,136.0,4.82,0.9909999576501407
within an hour,100%,t,37.9675,23.73034,Entire home/apt,2,1.0,0.0,200.0,4.94,0.9752375000823187
within an hour,100%,,37.96644,23.72822,Entire home/apt,2,1.0,1.0,192.0,4.96,1.1652374278277275
within an hour,96%,t,37.971588,23.729853,Private room,2,1.0,1.0,128.0,4.96,0.6204278545529184
within an hour,100%,f,38.00375,23.73434,Entire home/apt,2,1.0,1.0,42.0,4.57,3.1416400080791202
within an hour,100%,f,38.00315,23.73594,Entire home/apt,2,1.0,1.0,42.0,4.68,3.07589030647196
within an hour,100%,f,38.00169,23.73465,Entire home/apt,4,1.0,1.0,42.0,4.69,2.912277541246704
within an hour,100%,f,38.0016,23.73567,Entire home/apt,4,1.0,2.0,76.0,4.53,2.902971984563744
within an hour,100%,t,37.967258,23.728409,Entire home/apt,4,1.0,2.0,162.0,4.96,1.0787282312545228
within an hour,100%,t,37.99262,23.73184,Entire home/apt,4,1.5,2.0,193.0,5.0,1.922454992128148
within an hour,100%,t,37.99069,23.7335,Entire home/apt,2,1.0,1.0,37.0,4.66,1.6935018157794082
within an hour,100%,t,37.9881699,23.7442937,Entire home/apt,2,1.0,1.0,50.0,4.92,1.6317570253103781
within a day,100%,f,37.99273,23.71601,Entire home/apt,2,1.0,1.0,56.0,5.0,2.5320910726805708
within an hour,100%,,37.967049,23.73131,Entire home/apt,6,1.0,2.0,132.0,4.87,0.9909999576501407
a few days or more,0%,f,37.98854048363958,23.726789362760712,Private room,2,0.0,0.0,36.0,4.84,1.6149032015893254
within an hour,100%,f,37.976295,23.729813,Entire home/apt,2,1.0,1.0,106.0,4.82,0.4545621696215553
within an hour,100%,t,37.98021,23.74578,Entire home/apt,2,1.0,1.0,71.0,4.93,1.087974986940944
within an hour,100%,t,37.98271,23.76,Entire home/apt,4,1.0,1.0,71.0,4.91,2.3414879905642114
within a few hours,73%,f,37.9883,23.72903,Entire home/apt,2,1.5,3.0,73.0,5.0,1.5134236141897313
within an hour,100%,,37.967049,23.73131,Entire home/apt,4,1.0,1.0,89.0,4.82,0.9909999576501407
within an hour,100%,t,37.98178,23.72254,Entire home/apt,2,1.0,0.0,80.0,4.77,1.2888907597202146
within an hour,100%,t,37.9868,23.73471,Entire home/apt,10,2.0,4.0,135.0,4.78,1.2566130159522155
within an hour,100%,t,37.96604,23.74446,Entire home/apt,4,2.0,1.0,41.0,4.84,1.344901102824702
within an hour,100%,f,37.975388,23.716963,Entire home/apt,4,1.0,1.0,90.0,5.0,1.5722655799752927
within an hour,100%,t,37.96858,23.73029,Entire home/apt,2,1.0,1.0,83.0,4.85,0.8691232319546922
,,f,38.00746,23.74683,Entire home/apt,2,1.5,0.0,25.0,4.82,3.7043773979033805
within an hour,100%,f,37.96424,23.70993,Entire home/apt,2,1.0,0.0,78.0,4.66,2.521638642915499
within an hour,100%,f,37.96416,23.70933,Entire home/apt,2,1.0,1.0,76.0,4.79,2.571776256677782
within an hour,100%,,37.967049,23.73131,Entire home/apt,4,1.0,1.0,88.0,4.79,0.9909999576501407
within an hour,100%,t,37.96658,23.74998,Entire home/apt,2,1.0,0.0,42.0,4.86,1.6526140267229066
,,t,37.95695,23.73034,Entire home/apt,2,1.0,1.0,50.0,4.96,2.1010439699016
within an hour,100%,,37.96705,23.73131,Entire home/apt,2,1.0,0.0,73.0,4.86,0.9908945178382536
within an hour,97%,t,37.976173400878906,23.728286743164062,Entire home/apt,4,1.0,1.0,214.0,4.98,0.5844792217851417
,,f,37.977379,23.73078,Entire home/apt,4,1.0,1.0,114.0,4.86,0.4172085287691759
within an hour,100%,t,37.95669,23.72003,Entire home/apt,6,1.0,2.0,51.0,5.0,2.4645371600767296
within an hour,100%,,37.967049,23.73131,Entire home/apt,6,1.0,2.0,109.0,4.85,0.9909999576501407
within an hour,100%,f,37.98586,23.72562,Entire home/apt,4,1.0,2.0,37.0,4.65,1.4101776249841274
within an hour,100%,,37.99622,23.740532,Entire home/apt,6,2.0,3.0,210.0,4.82,2.3562373364532645
within an hour,100%,,37.967049,23.73131,Entire home/apt,6,1.0,2.0,112.0,4.87,0.9909999576501407
within an hour,100%,t,37.97267150878906,23.74435234069824,Entire home/apt,2,1.0,0.0,47.0,4.71,0.8862201299977328
within a day,100%,t,37.98155,23.74054,Entire home/apt,3,1.0,1.0,59.0,4.85,0.8348257588979628
within an hour,100%,,37.973003,23.732441,Entire home/apt,4,1.5,2.0,174.0,4.95,0.3514955546491393
within an hour,100%,,37.967049,23.73131,Entire home/apt,4,1.0,1.0,86.0,4.86,0.9909999576501407
within an hour,100%,t,37.98055,23.73984,Entire home/apt,2,1.0,1.0,88.0,4.91,0.7090825001120019
within an hour,100%,t,37.99651,23.709051,Entire home/apt,3,1.0,1.0,36.0,4.78,3.25420729357685
within an hour,100%,,37.9585,23.72387,Entire home/apt,5,1.0,1.0,65.0,4.67,2.123254380689854
within an hour,100%,,37.96581,23.73281,Entire home/apt,6,1.0,2.0,72.0,4.79,1.0929431300751447
within a day,100%,f,37.96756,23.72458,Private room,3,1.0,1.0,205.0,,1.264050962968902
within a day,100%,f,37.96756,23.72458,Private room,4,1.0,1.0,215.0,,1.264050962968902
within an hour,100%,,37.967049,23.73131,Entire home/apt,4,1.0,1.0,86.0,4.84,0.9909999576501407
within an hour,100%,t,37.99216,23.729,Entire home/apt,4,1.0,2.0,68.0,5.0,1.9233212027341742
within an hour,100%,t,37.977234,23.730198,Entire home/apt,3,1.0,1.0,101.0,4.86,0.4550075120228552
within an hour,100%,t,37.977234,23.730198,Entire home/apt,3,1.0,1.0,87.0,4.88,0.4550075120228552
within an hour,100%,f,38.01892,23.73393,Entire home/apt,4,1.0,1.0,45.0,4.7,4.8288318367103695
within an hour,100%,t,37.9567,23.71946,Entire home/apt,2,1.0,1.0,45.0,4.91,2.4903939137147657
within an hour,100%,t,37.95495,23.72035,Entire home/apt,4,1.0,1.0,45.0,4.92,2.6169487738573305
within an hour,100%,t,37.95641,23.71979,Entire home/apt,5,1.0,1.0,53.0,4.95,2.5020899732339945
within an hour,100%,t,37.95478,23.71822,Entire home/apt,4,1.0,1.0,53.0,5.0,2.728805668173507
within an hour,100%,t,37.95474,23.71851,Entire home/apt,5,1.0,1.0,57.0,4.95,2.719042920354999
within an hour,100%,,37.967049,23.73131,Entire home/apt,4,1.0,1.0,65.0,4.77,0.9909999576501407
within an hour,100%,t,37.97191,23.7321,Entire home/apt,7,1.0,2.0,187.0,4.85,0.46860350373114923
within an hour,100%,t,37.9759,23.75192,Entire home/apt,2,1.0,1.0,64.0,4.82,1.4924969419976752
within an hour,100%,t,37.98022,23.71958,Entire home/apt,3,1.0,1.0,63.0,4.9,1.441711649609941
within an hour,100%,t,37.977524,23.729153,Entire home/apt,2,1.0,1.0,115.0,4.72,0.5517197776541412
within an hour,100%,f,37.980221,23.71958,Entire home/apt,6,1.5,2.0,190.0,5.0,1.44175212416019
within an hour,100%,t,37.978287,23.725954,Entire home/apt,4,1.0,1.0,156.0,4.94,0.843138827649338
within an hour,100%,,37.99612,23.72975,Entire home/apt,3,1.0,1.0,40.0,4.83,2.3368407102623006
within an hour,100%,t,37.9998,23.72776,Entire home/apt,10,1.0,4.0,89.0,4.9,2.7735434213450465
within an hour,100%,f,37.977871,23.726896,Private room,2,1.0,1.0,40.0,4.6,0.7494586292924322
within an hour,100%,t,37.977425,23.729094,Entire home/apt,4,1.0,2.0,190.0,4.78,0.5520850833238948
within an hour,100%,,37.96246337890625,23.724443435668945,Entire home/apt,5,2.5,2.0,79.0,4.72,1.7150952327831022
within an hour,100%,f,37.96436,23.70876,Entire home/apt,4,1.0,2.0,131.0,4.95,2.604786854289363
within an hour,100%,t,37.999111,23.76605,Entire home/apt,5,1.0,2.0,66.0,4.85,3.787522316418118
within an hour,100%,f,37.977871,23.726896,Private room,2,1.0,1.0,36.0,4.43,0.7494586292924322
within an hour,100%,f,37.977871,23.726896,Private room,2,1.0,1.0,36.0,4.49,0.7494586292924322
within an hour,100%,f,37.977871,23.726896,Private room,2,1.0,1.0,36.0,4.53,0.7494586292924322
within an hour,100%,f,37.98807,23.75477,Entire home/apt,4,1.0,1.0,50.0,4.9,2.2330326609065523
within an hour,100%,f,37.96701,23.72692,Entire home/apt,2,1.0,1.0,90.0,4.74,1.1749581061400025
within an hour,100%,,37.967049,23.73131,Entire home/apt,4,1.0,1.0,69.0,4.83,0.9909999576501407
within an hour,100%,f,37.97215,23.73104,Entire home/apt,4,1.0,1.0,117.0,4.84,0.5032252117245413
within an hour,100%,t,37.97414016723633,23.748594284057617,Entire home/apt,4,1.0,1.0,61.0,4.73,1.2098295798391017
within an hour,100%,t,37.97414016723633,23.748594284057617,Entire home/apt,4,1.0,2.0,78.0,5.0,1.2098295798391017
,,f,37.987942,23.748636,Entire home/apt,3,1.0,1.0,52.0,4.94,1.8339520726859366
within an hour,80%,f,37.98901,23.75947,Entire home/apt,2,1.0,1.0,52.0,4.09,2.6256280906391427
within an hour,100%,f,37.99133,23.72054,Entire home/apt,8,1.5,2.0,105.0,4.91,2.163862761904888
within an hour,100%,t,37.978077,23.724073,Entire home/apt,2,1.5,1.0,99.0,4.98,0.9913106299653462
within an hour,100%,t,37.96826,23.74798,Entire home/apt,5,1.0,2.0,61.0,4.79,1.4009547428161622
within an hour,100%,t,37.9761962890625,23.73274040222168,Entire home/apt,2,1.0,1.0,76.0,4.63,0.20451411324357638
within an hour,100%,,37.9761962890625,23.73274040222168,Entire home/apt,2,1.0,1.0,68.0,4.5,0.20451411324357638
within an hour,100%,t,37.98992538452149,23.748868942260746,Entire home/apt,2,1.0,1.0,64.0,4.82,2.0178671349293307
within a day,50%,f,38.01102,23.73562,Private room,1,2.0,1.0,20.0,5.0,3.9501477165281886
within an hour,100%,t,38.00198,23.735046,Entire home/apt,3,1.0,1.0,38.0,4.78,2.944469457131757
within an hour,100%,,37.966461,23.73044,Entire home/apt,4,1.0,1.0,30.0,4.68,1.0784486450385722
within an hour,100%,f,37.97711,23.75559,Entire home/apt,2,1.5,1.0,49.0,4.68,1.822316242031966
within a day,78%,t,37.96207,23.72698,Entire home/apt,6,1.0,2.0,86.0,4.76,1.6468441594720322
within an hour,75%,f,37.96642,23.7289,Entire home/apt,4,1.0,2.0,151.0,4.69,1.1384248037060771
within an hour,100%,,37.967049,23.73131,Entire home/apt,4,1.0,1.0,78.0,4.91,0.9909999576501407
within a few hours,100%,f,37.95474,23.71889,Entire home/apt,4,2.0,2.0,81.0,4.86,2.7015876776915793
within a few hours,100%,f,37.997604,23.731363,Entire home/apt,2,1.0,1.0,38.0,4.65,2.4773224378366487
within an hour,100%,t,37.995167,23.765997,Entire home/apt,2,1.0,1.0,36.0,4.7,3.49427262632555
within an hour,100%,t,37.98342,23.71665,Entire home/apt,2,1.0,1.0,68.0,,1.825971866984782
within an hour,100%,f,37.9917,23.76734,Entire home/apt,4,1.0,1.0,41.0,4.45,3.365741562681472
within an hour,100%,t,37.97932,23.72623,Entire home/apt,2,1.0,1.0,126.0,4.95,0.8705796219662609
within an hour,100%,t,37.98603,23.75565,Entire home/apt,2,1.0,1.0,75.0,4.63,2.162973243982472
within a few hours,100%,t,37.99502,23.73019,Entire home/apt,4,1.0,1.0,56.0,4.91,2.2094277946365803
within an hour,100%,f,37.97754,23.75354,Entire home/apt,2,1.0,1.0,49.0,4.62,1.6494836044381485
within an hour,100%,f,37.971527099609375,23.73163414001465,Entire home/apt,2,1.0,6.0,115.0,5.0,0.5264089505599355
within an hour,100%,f,37.971527099609375,23.73163414001465,Entire home/apt,2,1.0,0.0,165.0,5.0,0.5264089505599355
within an hour,100%,f,37.971527099609375,23.73163414001465,Entire home/apt,2,1.0,0.0,139.0,5.0,0.5264089505599355
within an hour,100%,f,37.969146728515625,23.73004531860352,Entire home/apt,4,1.0,1.0,114.0,4.85,0.8247176257040658
within an hour,99%,f,37.983406,23.729376,Entire home/apt,4,2.0,2.0,123.0,4.84,1.0036154525156944
within an hour,100%,,37.97602,23.71578,Entire home/apt,2,1.0,1.0,58.0,4.91,1.6768986802816612
within an hour,99%,f,37.983406,23.729376,Entire home/apt,6,2.0,3.0,166.0,4.88,1.0036154525156944
within an hour,100%,t,37.97633,23.716187,Entire home/apt,5,1.5,2.0,99.0,4.93,1.6428182599399042
within an hour,99%,f,37.983406,23.729376,Entire home/apt,2,1.0,1.0,42.0,4.51,1.0036154525156944
within an hour,100%,t,37.97998809814453,23.72359848022461,Entire home/apt,3,1.0,1.0,72.0,4.79,1.109182590110038
within an hour,99%,f,37.98365,23.72818,Entire home/apt,2,1.0,1.0,49.0,4.67,1.0808222458908325
within an hour,99%,f,37.983406,23.729376,Entire home/apt,2,1.0,1.0,51.0,4.7,1.0036154525156944
,,f,37.98063,23.74319,Entire home/apt,3,1.0,1.0,138.0,4.97,0.923770941442211
within an hour,100%,,37.987125,23.719532,Entire home/apt,2,0.0,1.0,96.0,4.89,1.8668534630355533
within an hour,100%,f,37.984695,23.717899,Entire home/apt,4,1.0,1.0,65.0,4.74,1.8071288553373066
a few days or more,0%,f,37.98551,23.71573,Entire home/apt,5,1.5,2.0,42.0,4.83,2.015414318262457
within an hour,100%,t,37.96446,23.72397,Entire home/apt,2,1.0,1.0,199.0,5.0,1.557226743600686
within a few hours,83%,f,37.97596,23.7306,Entire home/apt,2,1.0,1.0,67.0,4.79,0.3803576296745318
,,f,37.97805404663086,23.70774269104004,Entire home/apt,4,1.0,1.0,66.0,4.71,2.3972345528007692
,,f,37.982162,23.736933,Entire home/apt,4,1.0,1.0,114.0,4.94,0.7619101398476792
within a day,100%,t,37.96154,23.732912,Entire home/apt,4,1.0,1.0,81.0,4.97,1.5620328064983626
within an hour,100%,t,37.97812,23.7408,Entire home/apt,2,1.0,1.0,140.0,4.95,0.5935530583367634
within an hour,100%,t,37.97514,23.728676,Entire home/apt,4,1.0,1.0,108.0,4.8,0.5470144365728977
within an hour,100%,t,38.012447,23.729673,Entire home/apt,4,1.0,1.0,54.0,4.91,4.133773954577027
within an hour,100%,t,37.96862030029297,23.72976875305176,Entire home/apt,6,1.0,2.0,216.0,4.9,0.8874193746539012
within an hour,100%,t,37.96827,23.72587,Entire home/apt,2,1.0,1.0,110.0,5.0,1.1282062874010215
within an hour,100%,t,37.99104,23.72933,Entire home/apt,6,1.0,2.0,78.0,4.97,1.7956023124881915
within an hour,100%,t,37.9894,23.7312,Entire home/apt,8,1.5,3.0,116.0,4.8,1.5792616728887168
within an hour,100%,f,37.98052,23.72639,Entire home/apt,4,1.0,1.0,85.0,4.81,0.9316344708853189
within an hour,100%,t,38.002644,23.736389,Entire home/apt,3,1.0,1.0,74.0,4.95,3.0210945195550307
,,f,37.966637,23.736748,Entire home/apt,2,1.0,1.0,40.0,3.75,0.9987451818820999
within an hour,100%,f,37.9902,23.76369,Entire home/apt,4,1.0,1.0,69.0,4.81,3.006425718830049
within an hour,100%,,37.97801,23.72474,Entire home/apt,4,1.0,1.0,73.0,4.88,0.9332414524633527
within an hour,100%,,37.9798,23.73035,Entire home/apt,3,1.0,0.0,85.0,4.67,0.6226248590599059
within an hour,100%,t,37.9758331,23.7171465,Entire home/apt,6,1.0,3.0,182.0,4.94,1.5565681121593231
within an hour,100%,t,37.97583,23.73445,Entire home/apt,3,1.0,1.0,93.0,4.78,0.05387254027682382
within an hour,100%,t,37.96395,23.72084,Entire home/apt,4,1.0,2.0,55.0,4.93,1.7800138425635628
within an hour,100%,,37.97974,23.72657,Entire home/apt,6,1.5,1.0,84.0,4.85,0.8691126142562039
within an hour,100%,t,37.97538,23.73431,Entire home/apt,2,1.0,1.0,88.0,4.53,0.053408449160700255
within an hour,100%,t,37.9738,23.73409,Entire home/apt,4,1.0,1.0,89.0,4.84,0.20192503039370682
,,f,37.98008,23.7394,Private room,3,1.0,1.0,80.0,5.0,0.644148620147739
within an hour,100%,t,37.98818,23.72081,Entire home/apt,2,1.0,1.0,57.0,4.87,1.8742914949419944
within an hour,100%,t,37.98822,23.72083,Entire home/apt,2,1.0,1.0,71.0,4.94,1.876487054835676
within an hour,100%,f,37.96925,23.74306,Entire home/apt,5,1.0,1.0,46.0,4.82,0.9972933059885069
,,f,37.97989,23.7161,Entire home/apt,2,1.0,1.0,135.0,4.83,1.7185931525251699
within an hour,100%,f,37.976295,23.729813,Entire home/apt,2,1.0,1.0,90.0,4.7,0.4545621696215553
within an hour,100%,t,37.99445,23.75838,Entire home/apt,4,1.0,1.0,60.0,4.95,2.9452700401692384
,,f,38.01017,23.72365,Entire home/apt,3,1.0,1.0,80.0,5.0,3.979185648151889
within an hour,100%,t,37.973289,23.733025,Entire home/apt,4,1.0,2.0,116.0,4.71,0.29572647960102844
within an hour,100%,f,37.9763,23.7191,Entire home/apt,2,1.0,1.0,65.0,4.68,1.3877490624612119
within an hour,100%,t,37.965946197509766,23.726837158203125,Entire home/apt,2,1.0,0.0,57.0,4.74,1.2759620463532475
within an hour,100%,f,38.03083,23.74373,Private room,2,1.0,1.0,31.0,4.4,6.200869965915186
within an hour,100%,t,37.98763,23.76777,Entire home/apt,4,1.5,1.0,50.0,5.0,3.1809976776285738
within an hour,100%,f,37.97457,23.75082,Entire home/apt,4,1.0,1.0,53.0,4.63,1.3992561953265452
,,f,37.98192,23.72215,Entire home/apt,3,1.0,1.0,56.0,4.69,1.3260663759974403
within an hour,100%,t,37.96923,23.72809,Entire home/apt,2,1.0,1.0,103.0,4.93,0.917828736956064
within an hour,100%,t,37.97939,23.72169,Entire home/apt,5,2.0,3.0,160.0,4.94,1.2360104107580612
within a day,50%,f,37.99297,23.73244,Private room,1,1.5,1.0,20.0,5.0,1.9545029387652473
within a day,50%,f,37.99194,23.73035,Private room,4,1.5,1.0,20.0,5.0,1.8710334901443861
